can	O
lead	O
to	O
irreversible	O
changes	O
in	O
the	O
structure	O
of	O
a	O
polymeric	B_MAT
fluid;	E_MAT
if	O
the	O
rate	O
of	O
extension	O
far	O
exceeds	O
the	O
rate	O
of	O
relaxation	O
then	O
the	O
polymer	O
chain	O
can	O
be	O
broken	O
Mechanical	O
degradation	O
of	O
polymers	S_MAT
in	O
extensional	O
flow	O
has	O
long	O
been	O
recognised	O
[30]	O
and	O
leads	O
to	O
a	O
reduction	B_PRO
in	I_PRO
the	I_PRO
average	I_PRO
molecular	I_PRO
weight	E_PRO
A-Alamry	O
et	O
al	O
[1]	O
have	O
recently	O
reported	O
evidence	O
of	O
flow-induced	O
polymer	O
degradation	O
in	O
DoD	B_PRO
jetting	E_PRO
Central	B_TAS
scission	E_TAS
is	O
observed	O
for	O
polystyrene	S_MAT
in	O
a	O
number	O
of	O
good	O
solvents	O
under	O
certain	O
jetting	O
conditions	O
for	O
a	O
bounded	O
range	O
of	O
molecular	O
weights	O
Since	O
only	O
those	O
molecules	O
that	O
are	O
fully	O
extended	O
can	O
be	O
fractured	O
at	O
the	O
centre	O
of	O
the	O
polymer	O
chain	O
[29]	O
in	O
this	O
paper	O
we	O
investigate	O
whether	O
flow-induced	B_TAS
central	I_TAS
scission	E_TAS
is	O
possible	O
under	O
the	O
conditions	O
of	O
DoD	B_PRO
jettin	E_PRO
	
FR	B_PRO
schemes	E_PRO
are	O
similar	O
to	O
nodal	B_PRO
DG	I_PRO
schemes	E_PRO
which	O
are	O
arguably	O
the	O
most	O
popular	O
type	O
of	O
unstructured	B_PRO
high-order	I_PRO
method	E_PRO
(at	O
least	O
in	O
the	O
field	O
of	O
computational	B_TAS
aerodynamics)	E_TAS
Like	O
nodal	B_PRO
DG	I_PRO
schemes	E_PRO
FR	B_PRO
schemes	E_PRO
utilise	O
a	O
high-order	S_PRO
(nodal)	O
polynomial	O
basis	O
to	O
approximate	B_PRO
the	I_PRO
solution	E_PRO
within	O
each	O
element	O
of	O
the	O
computational	B_TAS
domain	E_TAS
and	O
like	O
nodal	S_PRO
DG	O
schemes	O
FR	B_PRO
schemes	E_PRO
do	O
not	O
explicitly	O
enforce	B_PRO
inter-element	I_PRO
solution	I_PRO
continuity	E_PRO
However	O
unlike	O
nodal	B_PRO
DG	I_PRO
schemes	E_PRO
FR	B_PRO
methods	E_PRO
are	O
based	O
solely	O
on	O
the	O
governing	O
system	O
in	O
a	O
differential	O
form	O
A	O
description	O
of	O
the	O
FR	B_PRO
approach	E_PRO
in	O
1D	O
is	O
presented	O
below	O
For	O
further	O
information	O
see	O
the	O
original	O
paper	O
of	O
Huynh 	O
[2	O
	
Another	O
important	O
reason	O
for	O
the	O
damages	O
incurred	O
by	O
the	O
RC	O
buildings	O
is	O
workmanship	B_PRO
defects	E_PRO
It	O
is	O
understood	O
that	O
granulometry	B_PRO
of	I_PRO
the	I_PRO
handmade	I_PRO
concretes	E_PRO
was	O
not	O
in	O
compliance	O
with	O
the	O
standards	O
since	O
the	O
aggregate	O
utilized	O
in	O
them	O
was	O
not	O
sieved	O
Also	O
the	O
compaction	B_PRO
process	E_PRO
was	O
not	O
properly	O
implemented	O
in	O
general	O
in	O
the	O
installment	B_PRO
of	I_PRO
concrete	E_PRO
in	O
RC	O
buildings	O
This	O
situation	O
resulted	O
in	O
the	O
concrete	S_MAT
to	O
exhibit	O
an	O
excessively	O
porous	O
structure	O
The	O
most	O
fundamental	O
rules	O
of	O
thumb	O
of	O
construction	O
namely	O
concrete	B_MAT
cover	E_MAT
was	O
not	O
taken	O
care	O
of	O
in	O
formwork	O
workmanship	O
Faults	B_PRO
in	I_PRO
the	I_PRO
connections	I_PRO
of	I_PRO
stirrups	E_PRO
to	O
the	O
longitudinal	O
bars	O
unstaggered	B_PRO
formation	I_PRO
of	I_PRO
stirrup	E_PRO
hooks	S_MAT
in	O
beams	S_MAT
and	O
columns	S_MAT
the	O
perpendicular	B_PRO
angles	E_PRO
of	O
the	O
hooks	S_MAT
inadequately	B_PRO
anchorage	I_PRO
lengths	E_PRO
of	O
the	O
stirrup	B_MAT
hooks	E_MAT
and	O
longitudinal	B_MAT
bars	E_MAT
and	O
the	O
use	B_PRO
of	I_PRO
cold	I_PRO
joints	E_PRO
were	O
the	O
other	O
frequently	O
encountered	O
workmanship	B_PRO
defects	E_PRO
(Figs	O
19–22	O
	
To	O
calculate	B_TAS
hedonic	I_TAS
price	I_TAS
indices	E_TAS
in	O
the	O
linear	B_PRO
model	E_PRO
the	O
initial	O
or	O
reference	O
price	O
has	O
to	O
be	O
calculated	O
(Triplett	O
2006)	O
The	O
present	O
study	O
adopts	O
the	O
approach	O
of	O
de	O
Haan	O
and	O
Diewert	O
(2013):	O
a	O
price	O
index	O
is	O
constructed	O
using	O
the	O
price	O
generated	O
by	O
the	O
estimated	O
coefficients	O
of	O
a	O
base	B_PRO
period	I_PRO
regression	I_PRO
model	E_PRO
and	O
it	O
is	O
calculated	O
based	O
on	O
the	O
based	O
period	O
average	O
values	O
of	O
a	O
given	O
cell	O
phone	O
plan	O
characteristic	O
z¯	O
for	O
each	O
operator	O
(Supplementary	O
Table	O
S5)	O
For	O
continuous	O
characteristics	O
direct	O
averages	O
are	O
used;	O
for	O
binary	O
characteristics	O
the	O
proportions	O
of	O
cell	O
phone	O
plans	O
containing	O
the	O
feature	O
are	O
used	O
The	O
resulting	O
prices	O
for	O
this	O
average	O
cell	O
phone	O
plan	O
are	O
converted	O
to	O
an	O
index	O
by	O
applying	B_PRO
previously	I_PRO
calculated	I_PRO
pure	I_PRO
price	I_PRO
changes	E_PRO
(δs)	O
Finally	O
the	O
overall	O
hedonic	O
price	O
index	O
is	O
calculated	O
as	O
the	O
weighted	O
average	O
of	O
firm-level	O
indices	O
Weights	O
correspond	O
to	O
the	O
relative	O
proportion	O
of	O
cell	O
phone	O
plans	O
by	O
operator	O
in	O
the	O
sample	O
(0.3534	O
for	O
HT	O
0.3212	O
for	O
Vip	O
and	O
0.3254	O
for	O
Tele2	O
	
To	O
address	O
the	O
vertical	B_TAS
displacement	I_TAS
estimation	I_TAS
of	I_TAS
conventional	I_TAS
pile	I_TAS
groups	I_TAS
subjected	I_TAS
to	I_TAS
mechanical	I_TAS
loads	E_TAS
various	O
numerical	B_PRO
and	I_PRO
analytical	I_PRO
methods	E_PRO
have	O
been	O
proposed	O
These	O
methods	O
include	O
the	O
finite	B_PRO
element	I_PRO
method	E_PRO
[e.g	O
2,3]	O
the	O
boundary	B_PRO
element	I_PRO
method	E_PRO
[e.g	O
4,5]	O
the	O
finite	B_PRO
difference	I_PRO
method	E_PRO
[e.g	O
6]	O
the	O
interaction	B_PRO
factor	I_PRO
method	E_PRO
[e.g	O
7,8–11]	O
the	O
equivalent	B_PRO
pier	I_PRO
and	I_PRO
raft	I_PRO
methods	E_PRO
[e.g	O
12–14]	O
and	O
the	O
settlement	B_PRO
ratio	I_PRO
method	E_PRO
[e.g	O
15]	O
The	O
finite	B_PRO
element	I_PRO
method	E_PRO
while	O
providing	O
the	O
most	O
rigorous	O
and	O
exhaustive	O
representation	O
of	O
the	O
pile	B_TAS
group-related	I_TAS
problem	E_TAS
is	O
generally	O
computationally	O
expensive	O
and	O
considered	O
mainly	O
a	O
research	B_MAT
tool	E_MAT
rather	O
than	O
a	O
design	B_MAT
tool	E_MAT
Conversely	O
the	O
versatility	B_PRO
of	I_PRO
simplified	I_PRO
(approximate)	I_PRO
methods	E_PRO
such	O
as	O
the	O
interaction	B_PRO
factor	I_PRO
approach	E_PRO
that	O
allows	O
capturing	B_PRO
the	I_PRO
(e.g	I_PRO
vertical)	I_PRO
displacements	I_PRO
of	I_PRO
any	I_PRO
general	I_PRO
pile	I_PRO
group	E_PRO
by	O
the	O
analysis	B_PRO
of	I_PRO
the	I_PRO
displacement	I_PRO
interaction	I_PRO
between	I_PRO
two	I_PRO
identical	I_PRO
piles	E_PRO
and	O
by	O
the	O
use	O
of	O
the	O
elastic	B_PRO
principle	I_PRO
of	I_PRO
superposition	I_PRO
of	I_PRO
effects	E_PRO
makes	O
them	O
attractive	O
as	O
design	B_MAT
tools	E_MAT
because	O
they	O
allow	O
for	O
the	O
use	O
of	O
expedient	B_TAS
parametric	I_TAS
studies	E_TAS
under	O
various	O
design	O
condition	O
	
Assuming	O
a	O
constant	O
cell	B_PRO
electrical	I_PRO
conversion	E_PRO
efficiency	O
of	O
15%	O
a	O
constant	O
fraction	O
of	O
the	O
incident	O
solar	B_PRO
radiation	E_PRO
would	O
be	O
dissipated	O
by	O
the	O
solar	O
cell	O
for	O
each	O
solar	B_PRO
radiation	E_PRO
intensity	O
level	O
From	O
Table	O
2	O
it	O
can	O
be	O
seen	O
that	O
for	O
the	O
worst	O
scenario	O
when	O
the	O
ambient	O
temperature	O
was	O
50°C	O
with	O
natural	B_PRO
convection	E_PRO
only	O
the	O
predicted	B_TAS
cell	I_TAS
electrical	I_TAS
conversion	I_TAS
efficiency	E_TAS
would	O
have	O
reduced	O
to	O
approximately	O
8%	O
rather	O
than	O
the	O
15%	O
assumed	O
The	O
energy	O
dissipated	O
as	O
heat	O
from	O
the	O
cell	O
would	O
thus	O
be	O
7%	O
higher	O
To	O
correct	O
for	O
this	O
effect	O
the	O
apparent	B_PRO
insolation	I_PRO
level	E_PRO
should	O
be	O
modified	O
using	O
the	O
following	O
formula:(3)Iact=I×0.850.85+dηwhere	O
Iact	O
is	O
the	O
actual	O
incident	O
solar	B_PRO
radiation	E_PRO
intensity	O
dη	O
is	O
solar	O
cell	O
efficiency	O
difference	O
between	O
the	O
initially	O
assumed	O
15%	O
and	O
final	O
calculated	O
cell	O
efficiency	O
based	O
on	O
measured	O
cell	O
temperatur	O
	
Power	B_PRO
Grid	I_PRO
reasoning	I_PRO
expert	I_PRO
system	E_PRO
is	O
a	O
complex	O
system	S_PRO
To	O
solve	O
knowledge	B_TAS
sharing	I_TAS
of	I_TAS
knowledge	I_TAS
Base	I_TAS
in	I_TAS
expert	I_TAS
system	E_TAS
we	O
abstract	B_TAS
and	I_TAS
analyze	I_TAS
the	I_TAS
power	I_TAS
grid	I_TAS
security	I_TAS
investigation	I_TAS
procedure	E_TAS
by	O
using	O
ontology	B_PRO
Technology	E_PRO
With	O
ontology-based	B_MAT
Power	I_MAT
Grid	I_MAT
knowledge	I_MAT
base	E_MAT
we	O
establish	O
associated	B_TAS
relationship	I_TAS
of	I_TAS
procedure	I_TAS
vocabularies	E_TAS
In	O
this	O
paper	O
we	O
introduce	B_TAS
and	I_TAS
analyze	I_TAS
of	I_TAS
semantic	I_TAS
reasoning	I_TAS
tools	E_TAS
such	O
as	O
Jena	S_MAT
The	O
reasoner	B_PRO
mechanism	E_PRO
and	O
inference	B_MAT
rules	I_MAT
of	I_MAT
grammar	E_MAT
has	O
been	O
included	O
and	O
explained	O
At	O
last	O
we	O
give	O
a	O
specific	B_TAS
application	I_TAS
of	I_TAS
security	I_TAS
investigation	I_TAS
procedure	I_TAS
ontology	I_TAS
and	I_TAS
reasonin	E_TAS
	
A	O
fluctuating	B_MAT
vacuum	E_MAT
is	O
a	O
general	O
feature	O
of	O
quantum	B_PRO
fields	E_PRO
of	O
which	O
the	O
free	B_PRO
Maxwell	I_PRO
field	E_PRO
considered	O
in 	O
[1–12]	O
is	O
but	O
one	O
example	O
Fermionic	B_PRO
fields	E_PRO
such	O
as	O
that	O
describing	O
the	O
electron	O
also	O
undergo	B_PRO
vacuum	I_PRO
fluctuations	E_PRO
consequently	O
one	O
expects	O
to	O
find	O
Casimir	B_PRO
effects	E_PRO
associated	O
with	O
such	B_PRO
fields	E_PRO
whenever	O
they	O
are	O
confined	O
in	O
some	O
way	O
Such	O
effects	O
were	O
first	O
investigated	O
in	O
the	O
context	O
of	O
nuclear	B_TAS
physics	E_TAS
within	O
the	O
so-called	O
“MIT	B_TAS
bag	I_TAS
model”	I_TAS
of	I_TAS
the	I_TAS
nucleon 	E_TAS
[13]	O
In	O
the	O
bag-model	O
one	O
envisages	O
the	O
nucleon	S_MAT
as	O
a	B_TAS
collection	I_TAS
of	I_TAS
fermionic	I_TAS
fields	I_TAS
describing	I_TAS
confined	I_TAS
quarks	E_TAS
These	O
quarks	O
are	O
subject	O
to	O
a	O
boundary	O
condition	O
at	O
the	O
surface	O
of	O
the	O
‘bag’	O
that	O
represents	O
the	O
nucleon’s	O
surface	O
Just	O
as	O
in	O
the	O
electromagnetic	O
case	O
the	B_PRO
bag	I_PRO
boundary	I_PRO
condition	I_PRO
modifies	I_PRO
the	I_PRO
vacuum	I_PRO
fluctuations	I_PRO
of	I_PRO
the	I_PRO
field	E_PRO
which	O
results	O
in	O
the	O
appearance	O
of	O
a	O
Casimir	B_TAS
force 	E_TAS
[14–18]	O
This	O
force	O
although	O
very	O
weak	O
at	O
a	O
macroscopic	O
scale	O
can	O
be	O
significant	O
on	O
the	O
small	O
length	O
scales	O
encountered	O
in	O
nuclear	B_TAS
physics	E_TAS
It	O
therefore	O
has	O
important	O
consequences	O
for	O
the	O
physics	O
of	O
the	O
bag-model	B_MAT
nucleon 	E_MAT
[19	O
	
Thus	O
the	O
extension	B_PRO
to	I_PRO
the	I_PRO
charmed	I_PRO
analogue	I_PRO
Θc(3099)	E_PRO
provides	O
an	O
interesting	O
test	O
for	O
the	O
SDO	B_TAS
sum	I_TAS
rule	I_TAS
and	I_TAS
lattice	I_TAS
calculations	E_TAS
[17]	O
Here	O
the	O
charm	B_MAT
quark	E_MAT
is	O
quite	O
heavy	O
so	O
that	O
the	O
constituent-quark	B_PRO
picture	E_PRO
may	O
fit	O
well	O
and	O
the	O
JW	B_PRO
prediction	E_PRO
for	O
the	O
parity	O
is	O
expected	O
to	O
be	O
reproduced	O
from	O
QCD	S_MAT
In	O
fact	O
quenched	B_TAS
lattice	I_TAS
calculation	E_TAS
finds	O
the	O
parity	O
of	O
Θc(3099)	O
to	O
be	O
positive [28]	O
In	O
the	O
extension	O
to	O
the	O
Θc(3099)	O
sum	O
rules	O
there	O
are	O
two	O
important	O
aspects	O
which	O
make	O
this	O
sum	B_TAS
rule	E_TAS
different	O
from	O
the	O
SDO	B_PRO
sum	I_PRO
rule	E_PRO
First	O
of	O
all	O
since	O
the	O
charm	B_MAT
quark	E_MAT
is	O
too	O
heavy	O
to	O
form	O
quark	B_MAT
condensate	E_MAT
it	O
gives	O
non-perturbative	O
effects	O
only	O
by	O
radiating	B_MAT
gluons	E_MAT
The	O
quark–gluon	B_MAT
mixed	I_MAT
condensate	E_MAT
〈s̄gsσ·Gs〉	O
which	O
was	O
the	O
important	O
contribution	O
in	O
the	O
Θ+	B_PRO
sum	I_PRO
rule	E_PRO
is	O
replaced	O
by	O
gluonic	O
operators	O
in	O
the	O
heavy	O
quark	O
expansion	O
that	O
are	O
normally	O
suppressed	O
Secondly	O
the	O
charm	O
quark	O
mass	O
has	O
to	O
be	O
kept	O
finite	O
in	O
the	O
OPE	O
which	O
can	O
be	O
done	O
by	O
using	O
the	O
momentum	O
space	O
expression	O
for	O
the	O
charm-quark	O
propagator	O
This	O
is	O
different	O
from	O
the	O
light-quark	O
sum	O
rule	O
where	O
the	O
calculation	O
is	O
performed	O
in	O
the	O
coordinate	O
space	O
and	O
all	O
the	O
quark	O
propagators	O
are	O
obtained	O
based	O
on	O
the	O
expansion	O
with	O
the	O
small	O
quark	O
mass	O
Keeping	O
these	O
two	O
aspects	O
in	O
mind	O
we	O
construct	O
QCD	O
sum	O
rules	O
for	O
Θc(3099)	O
and	O
see	O
how	O
they	O
are	O
different	O
from	O
the	O
Θ+(1540)	O
sum	O
rul	O
	
The	B_TAS
dynamics	I_TAS
of	I_TAS
various	I_TAS
physical	I_TAS
phenomena	E_TAS
such	O
as	O
the	O
movement	B_PRO
of	I_PRO
pendulums	I_PRO
planets	I_PRO
or	I_PRO
water	I_PRO
waves	E_PRO
can	O
be	O
described	O
in	O
a	O
variational	B_PRO
framework	E_PRO
The	O
development	O
of	O
variational	B_PRO
principles	E_PRO
for	O
classical	O
mechanics	O
traces	O
back	O
to	O
Euler	O
Lagrange	O
and	O
Hamilton;	O
an	O
overview	O
of	O
this	O
history	O
can	O
be	O
found	O
in	O
[1,19]	O
This	O
approach	S_PRO
allows	O
to	O
express	B_TAS
all	I_TAS
the	I_TAS
dynamics	I_TAS
of	I_TAS
a	I_TAS
system	E_TAS
in	O
a	O
single	B_PRO
functional	E_PRO
–	O
the	O
Lagrangian	S_PRO
–	O
which	O
is	O
an	O
action	B_PRO
integral	E_PRO
Hamiltonian	B_PRO
mechanics	E_PRO
is	O
a	O
reformulation	B_PRO
of	I_PRO
Lagrangian	I_PRO
mechanics	E_PRO
which	O
provides	O
a	O
convenient	O
framework	S_MAT
to	O
study	B_TAS
the	I_TAS
symmetry	I_TAS
properties	I_TAS
of	I_TAS
a	I_TAS
system	E_TAS
This	O
is	O
expressed	O
by	O
Noether's	O
theorem	O
which	O
establishes	O
the	O
direct	O
connection	O
between	O
the	O
symmetry	O
properties	O
of	O
Hamiltonian	B_PRO
systems	E_PRO
and	O
conservation	O
laws	O
When	O
one	O
approximates	O
the	O
system	S_PRO
numerically	O
it	O
is	O
advantageous	O
to	O
preserve	O
the	O
Hamiltonian	O
structure	O
also	O
at	O
the	O
discrete	O
level	O
Given	O
that	O
Hamiltonian	B_PRO
systems	E_PRO
are	O
abundant	O
in	O
nature	O
their	O
numerical	B_TAS
approximation	E_TAS
is	O
therefore	O
a	O
topic	O
of	O
significant	O
relevanc	O
	
From	O
this	O
study	O
where	O
a	O
commercial	O
Al–12Si	B_MAT
alloy	E_MAT
was	O
inoculated	B_PRO
with	I_PRO
different	I_PRO
level	I_PRO
of	I_PRO
Nb+B	E_PRO
addition	O
to	O
assess	O
the	O
grain	B_TAS
refining	I_TAS
potency	I_TAS
of	I_TAS
Nb+B	I_TAS
inoculation	E_TAS
it	O
can	O
be	O
concluded	O
that	O
in-situ	O
formed	O
Nb-based	B_MAT
intermetallics	I_MAT
compounds	E_MAT
are	O
potent	O
heterogeneous	B_MAT
nucleation	I_MAT
substrates	E_MAT
with	O
high	O
potency	O
for	O
the	O
refinement	B_PRO
of	I_PRO
Al–Si	I_PRO
cast	I_PRO
alloys	E_PRO
The	O
primary	O
α-Al	B_MAT
dendritic	I_MAT
grain	E_MAT
size	O
varies	O
with	O
the	O
addition	O
level	O
of	O
Nb	S_MAT
and	O
B	S_MAT
Moreover	O
significant	O
grain	B_TAS
refinement	E_TAS
over	O
a	O
wide	B_PRO
range	I_PRO
of	I_PRO
cooling	I_PRO
rates	E_PRO
is	O
obtained	O
via	O
enhanced	B_TAS
heterogeneous	I_TAS
nucleation	E_TAS
making	O
the	O
grain	S_MAT
size	O
of	O
the	O
material	O
less	O
sensitive	O
to	O
the	O
cooling	O
rate	O
Nb+B	B_PRO
inoculants	E_PRO
are	O
characterised	O
by	O
some	O
fading	S_PRO
which	O
is	O
still	O
acceptable	O
after	O
4 h	O
of	O
contact	O
time	O
Moreover	O
alloys	S_MAT
refined	O
by	O
means	O
of	O
Nb+B	B_PRO
inoculants	E_PRO
can	O
be	O
recycled	O
obtaining	O
a	O
fine	B_MAT
grain	I_MAT
structure	E_MAT
with	O
small	O
addition	O
or	O
no	O
further	O
addition	O
of	O
inoculants	S_MAT
after	O
the	O
first	O
initial	O
addition	O
Concluding	O
Nb+B	B_PRO
inoculation	E_PRO
is	O
a	O
promising	O
candidate	O
for	O
the	O
refinement	B_TAS
of	I_TAS
cast	I_TAS
Al	I_TAS
alloy	E_TAS
which	O
could	O
lead	O
to	O
their	O
wider	O
employment	O
in	O
the	O
automotive	O
industry	O
with	O
the	O
resultant	O
intrinsic	O
advantages	O
of	O
lighter	B_TAS
structural	I_TAS
component	E_TAS
from	O
an	O
environmental	O
point	O
of	O
vie	O
	
A	O
fuzzy-Hammerstein	B_TAS
model	I_TAS
predictive	I_TAS
control	I_TAS
method	E_TAS
is	O
proposed	O
for	O
a	O
continuous	B_MAT
stirred-tank	I_MAT
reactor	E_MAT
(CSTR)	O
In	O
this	O
paper	O
T-S	B_PRO
fuzzy	I_PRO
model	E_PRO
is	O
used	O
to	O
approximate	O
the	O
static	B_TAS
nonlinear	I_TAS
characteristics	I_TAS
of	I_TAS
Hammerstein	I_TAS
model	E_TAS
and	O
a	O
linear	B_PRO
autoregressive	I_PRO
model	E_PRO
is	O
used	O
to	O
solve	O
the	O
results	O
of	O
optimal	B_PRO
control	E_PRO
The	O
designed	O
nonlinear	B_PRO
predictive	I_PRO
controller	E_PRO
using	O
Hammerstein	B_PRO
model	E_PRO
make	O
good	O
use	O
of	O
the	O
ability	O
of	O
universal	B_PRO
approach	I_PRO
nonlinear	E_PRO
of	O
T-S	B_PRO
model	E_PRO
and	O
divide	O
the	O
question	O
of	O
nonlinear	B_PRO
predictive	I_PRO
control	E_PRO
into	O
the	O
nonlinear	B_PRO
model	I_PRO
recongnization	E_PRO
and	O
the	O
question	O
of	O
linear	B_PRO
predictive	I_PRO
control	E_PRO
The	O
application	O
results	O
of	O
CSTR	S_MAT
process	O
show	O
the	O
proposed	O
control	B_PRO
method	E_PRO
has	O
good	O
control	O
performance	O
compared	O
to	O
PID	B_MAT
controlle	E_MAT
	
Algorithms	B_MAT
regarding	I_MAT
distance	I_MAT
fields	E_MAT
go	O
back	O
to	O
the	O
level	B_PRO
set	I_PRO
equation	E_PRO
The	O
level	B_PRO
set	I_PRO
method	E_PRO
was	O
presented	O
by	O
Osher	O
and	O
Sethian	O
[20]	O
who	O
described	O
the	O
temporal	B_PRO
propagation	E_PRO
of	O
moving	O
interfaces	O
by	O
numerical	B_PRO
methods	E_PRO
solving	O
the	O
Hamilton–Jacobi	B_PRO
equation	E_PRO
This	O
is	O
performed	O
by	O
a	O
finite	B_PRO
difference	I_PRO
scheme	E_PRO
working	O
on	O
a	O
rectangular	B_MAT
grid	I_MAT
in	I_MAT
two	I_MAT
or	I_MAT
three	I_MAT
dimensions	E_MAT
Information	O
on	O
normal	O
vectors	O
and	O
curvature	O
can	O
be	O
obtained	O
The	O
fast	B_PRO
marching	I_PRO
method	E_PRO
[21]	O
provides	O
an	O
efficient	O
numerical	B_TAS
scheme	I_TAS
of	I_TAS
complexity	I_TAS
nlogn	I_TAS
to	I_TAS
compute	I_TAS
the	I_TAS
support	I_TAS
values	I_TAS
on	I_TAS
the	I_TAS
grid	E_TAS
It	O
is	O
a	O
reinterpretation	O
of	O
the	O
propagation	B_PRO
process	E_PRO
i.e	O
the	B_PRO
time	I_PRO
where	I_PRO
the	I_PRO
interface	I_PRO
passes	I_PRO
a	I_PRO
certain	I_PRO
grid	I_PRO
point	I_PRO
is	I_PRO
influenced	I_PRO
only	I_PRO
by	I_PRO
those	I_PRO
neighboring	I_PRO
grid	I_PRO
points	I_PRO
which	I_PRO
are	I_PRO
previously	I_PRO
passed	I_PRO
by	I_PRO
the	I_PRO
interface	E_PRO
An	O
overview	O
on	O
the	O
theory	B_PRO
of	I_PRO
level	I_PRO
set	E_PRO
and	O
fast	B_PRO
marching	E_PRO
methods	O
and	O
their	O
applications	O
to	O
problems	O
of	O
various	O
areas	S_TAS
are	O
given	O
in	O
[22,23]	O
for	O
example	O
shape	B_TAS
offsetting	E_TAS
computing	B_TAS
distances	E_TAS
photolithography	B_TAS
development	E_TAS
seismic	B_TAS
travel	I_TAS
times	E_TAS
etc	O
Distance	B_TAS
fields	E_TAS
are	O
a	O
special	O
case	O
of	O
the	O
level	B_PRO
set	E_PRO
equation	O
where	O
the	O
absolute	O
value	O
of	O
the	O
advection	O
velocity	O
is	O
	
Discovering	O
that	O
both	O
the	O
vacancy	O
and	O
interstitial	O
defect	B_TAS
migration	I_TAS
pathways	E_TAS
are	O
confined	O
to	O
Ga-free	S_MAT
regions	O
suggests	O
changes	O
in	O
recombination	O
rates	O
of	O
isolated	O
vacancy-interstitial	O
pairs	O
in	O
comparison	O
to	O
pure	O
Pu	O
The	O
degree	O
to	O
which	O
the	O
rates	O
are	O
effected	O
depends	O
on	O
the	O
distribution	O
of	O
residual	O
defects	O
post	O
a	O
cascade	B_PRO
event	E_PRO
in	O
addition	O
to	O
the	O
concentration	O
and	O
ordering	O
of	O
the	O
Ga	B_MAT
atoms	E_MAT
If	O
vacancies	O
and	O
interstitials	O
become	O
greatly	O
separated	O
after	O
the	O
collision	B_PRO
cascade	E_PRO
then	O
pathways	O
to	O
recombination	O
are	O
likely	O
to	O
become	O
restricted	O
and	O
recovery	O
times	O
will	O
be	O
extended	O
This	O
is	O
viable	O
for	O
cascades	O
that	O
created	O
a	O
vacancy	O
rich	O
core	O
surrounded	O
by	O
dispersed	O
interstitials	O
as	O
found	O
for	O
the	O
low	B_MAT
energy	I_MAT
cascades	I_MAT
in	I_MAT
Pu	I_MAT
and	I_MAT
PuGa	E_MAT
[11,12]	O
This	O
may	O
also	O
be	O
the	O
case	O
for	O
channelling	B_MAT
events	E_MAT
where	O
energetic	B_MAT
atoms	I_MAT
travel	I_MAT
deep	I_MAT
into	I_MAT
the	I_MAT
lattice	I_MAT
through	I_MAT
channels	I_MAT
of	I_MAT
low	I_MAT
atomic	I_MAT
densit	E_MAT
	
In	O
the	O
current	O
CLSVOF	B_PRO
method	E_PRO
the	O
normal	O
vector	O
is	O
calculated	O
directly	O
by	O
discretising	O
the	O
LS	S_PRO
gradient	O
using	O
a	O
finite	B_PRO
difference	I_PRO
scheme	E_PRO
By	O
appropriately	O
choosing	O
one	O
of	O
three	O
finite	B_PRO
difference	I_PRO
schemes	E_PRO
(central	O
forward	O
or	O
backward	O
differencing)	O
it	O
has	O
been	O
demonstrated	O
that	O
thin	B_MAT
liquid	I_MAT
ligaments	E_MAT
can	O
be	O
well	O
resolved	O
see	O
Xiao	O
(2012)	O
Although	O
a	O
high	B_PRO
order	I_PRO
discretisation	I_PRO
scheme	E_PRO
(e.g	O
5th	B_PRO
order	I_PRO
WENO)	E_PRO
has	O
been	O
found	O
necessary	O
for	O
LS	S_PRO
evolution	O
in	O
pure	O
LS	B_PRO
methods	E_PRO
to	O
reduce	B_TAS
mass	I_TAS
error	E_TAS
low	B_PRO
order	I_PRO
LS	I_PRO
discretisation	I_PRO
schemes	E_PRO
(2nd	O
order	O
is	O
used	O
here)	O
can	O
produce	O
accurate	O
results	O
when	O
the	O
LS	S_PRO
equation	O
is	O
solved	O
and	O
constrained	O
as	O
indicated	O
above	O
in	O
a	O
CLSVOF	B_PRO
method	E_PRO
(see	O
Xiao	O
2012)	O
since	O
the	O
VOF	B_PRO
method	E_PRO
maintains	O
2nd	O
order	O
accuracy	O
This	O
is	O
a	O
further	O
reason	O
to	O
adopt	O
the	O
CLSVOF	B_PRO
method	E_PRO
which	O
has	O
been	O
used	O
for	O
all	O
the	O
following	O
simulations	B_TAS
of	I_TAS
liquid	I_TAS
jet	I_TAS
primary	I_TAS
breaku	E_TAS
	
We	O
use	O
open	O
and	O
close	O
aperture	B_PRO
Z-scan	I_PRO
experiments	E_PRO
in	O
analogy	O
to	O
the	O
saturation	B_TAS
absorption	E_TAS
work	O
discussed	O
earlier	O
in	O
water	S_MAT
[8]	O
to	O
respectively	O
measure	O
the	O
β	O
and	O
n2	O
for	O
a	O
series	O
of	O
primary	B_MAT
alcohols	E_MAT
with	O
the	O
help	O
of	O
1560nm	B_MAT
femtosecond	I_MAT
laser	I_MAT
pulses	E_MAT
however	O
with	O
the	O
important	O
inclusion	O
of	O
an	O
optical-chopper	S_MAT
The	O
vibrational	B_PRO
combination	I_PRO
states	E_PRO
of	O
the	O
alcohols	S_MAT
are	O
coupled	O
by	O
the	O
femtosecond	B_MAT
laser	I_MAT
pulses	I_MAT
at	I_MAT
1560nm	E_MAT
These	O
couplings	O
result	O
in	O
the	O
absorption	S_PRO
of	O
